match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
474,1,Sunrisers Hyderabad,Chennai Super Kings,13,1,AJ Finch,Y Venugopal Rao,IC Pandey,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,13,2,Y Venugopal Rao,AJ Finch,IC Pandey,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,13,3,AJ Finch,Y Venugopal Rao,IC Pandey,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,13,4,AJ Finch,Y Venugopal Rao,IC Pandey,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,13,5,Y Venugopal Rao,AJ Finch,IC Pandey,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,13,6,AJ Finch,Y Venugopal Rao,IC Pandey,0,0,0,0,0,0,4,0,4,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,14,1,Y Venugopal Rao,AJ Finch,R Ashwin,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,14,2,AJ Finch,Y Venugopal Rao,R Ashwin,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,14,3,AJ Finch,Y Venugopal Rao,R Ashwin,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,14,4,Y Venugopal Rao,AJ Finch,R Ashwin,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,14,5,AJ Finch,Y Venugopal Rao,R Ashwin,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,14,6,Y Venugopal Rao,AJ Finch,R Ashwin,0,1,0,0,0,0,0,1,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,14,7,Y Venugopal Rao,AJ Finch,R Ashwin,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,15,1,Y Venugopal Rao,AJ Finch,MM Sharma,0,0,0,0,0,0,2,0,2,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,15,2,Y Venugopal Rao,AJ Finch,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,15,3,AJ Finch,Y Venugopal Rao,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,15,4,Y Venugopal Rao,AJ Finch,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,15,5,AJ Finch,Y Venugopal Rao,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,15,6,Y Venugopal Rao,AJ Finch,MM Sharma,0,0,0,0,0,0,0,0,0,Y Venugopal Rao,caught,DR Smith
474,1,Sunrisers Hyderabad,Chennai Super Kings,16,1,AJ Finch,DJG Sammy,R Ashwin,0,1,0,0,0,0,0,1,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,16,2,AJ Finch,DJG Sammy,R Ashwin,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,16,3,AJ Finch,DJG Sammy,R Ashwin,0,0,0,0,0,0,2,0,2,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,16,4,AJ Finch,DJG Sammy,R Ashwin,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,16,5,AJ Finch,DJG Sammy,R Ashwin,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,16,6,DJG Sammy,AJ Finch,R Ashwin,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,16,7,DJG Sammy,AJ Finch,R Ashwin,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,17,1,AJ Finch,DJG Sammy,BW Hilfenhaus,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,17,2,AJ Finch,DJG Sammy,BW Hilfenhaus,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,17,3,AJ Finch,DJG Sammy,BW Hilfenhaus,0,0,0,1,0,0,0,1,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,17,4,DJG Sammy,AJ Finch,BW Hilfenhaus,0,0,0,0,0,0,4,0,4,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,17,5,DJG Sammy,AJ Finch,BW Hilfenhaus,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,17,6,DJG Sammy,AJ Finch,BW Hilfenhaus,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,18,1,DJG Sammy,AJ Finch,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,18,2,AJ Finch,DJG Sammy,MM Sharma,0,0,0,0,0,0,0,0,0,AJ Finch,bowled,
474,1,Sunrisers Hyderabad,Chennai Super Kings,18,3,KV Sharma,DJG Sammy,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,18,4,DJG Sammy,KV Sharma,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,18,5,KV Sharma,DJG Sammy,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,18,6,DJG Sammy,KV Sharma,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,19,1,DJG Sammy,KV Sharma,BW Hilfenhaus,0,0,0,0,0,0,4,0,4,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,19,2,DJG Sammy,KV Sharma,BW Hilfenhaus,0,1,0,0,0,0,0,1,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,19,3,DJG Sammy,KV Sharma,BW Hilfenhaus,0,0,0,0,0,0,0,0,0,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,19,4,DJG Sammy,KV Sharma,BW Hilfenhaus,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,19,5,KV Sharma,DJG Sammy,BW Hilfenhaus,0,0,0,0,0,0,6,0,6,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,19,6,KV Sharma,DJG Sammy,BW Hilfenhaus,0,0,0,0,0,0,6,0,6,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,19,7,KV Sharma,DJG Sammy,BW Hilfenhaus,0,0,0,0,0,0,2,0,2,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,20,1,DJG Sammy,KV Sharma,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,20,2,KV Sharma,DJG Sammy,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,20,3,DJG Sammy,KV Sharma,MM Sharma,0,0,0,0,0,0,6,0,6,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,20,4,DJG Sammy,KV Sharma,MM Sharma,0,0,0,0,0,0,1,0,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,20,5,KV Sharma,DJG Sammy,MM Sharma,0,0,1,0,0,0,0,1,1,,,
474,1,Sunrisers Hyderabad,Chennai Super Kings,20,6,DJG Sammy,KV Sharma,MM Sharma,0,0,0,0,0,0,2,0,2,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,1,1,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,1,2,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,2,0,2,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,1,3,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,1,4,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,4,0,4,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,1,5,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,1,6,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,2,1,BB McCullum,DR Smith,B Kumar,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,2,2,DR Smith,BB McCullum,B Kumar,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,2,3,DR Smith,BB McCullum,B Kumar,0,0,0,0,0,0,4,0,4,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,2,4,DR Smith,BB McCullum,B Kumar,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,2,5,DR Smith,BB McCullum,B Kumar,0,0,0,1,0,0,0,1,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,2,6,BB McCullum,DR Smith,B Kumar,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,3,1,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,3,2,DR Smith,BB McCullum,DW Steyn,0,0,0,1,0,0,0,1,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,3,3,BB McCullum,DR Smith,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,3,4,BB McCullum,DR Smith,DW Steyn,0,0,0,0,0,0,6,0,6,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,3,5,BB McCullum,DR Smith,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,3,6,BB McCullum,DR Smith,DW Steyn,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,4,1,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,4,2,DR Smith,BB McCullum,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,4,3,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,2,0,2,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,4,4,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,4,5,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,4,6,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,5,1,BB McCullum,DR Smith,B Kumar,0,0,0,0,0,0,4,0,4,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,5,2,BB McCullum,DR Smith,B Kumar,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,5,3,BB McCullum,DR Smith,B Kumar,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,5,4,BB McCullum,DR Smith,B Kumar,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,5,5,BB McCullum,DR Smith,B Kumar,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,5,6,DR Smith,BB McCullum,B Kumar,0,0,0,0,0,0,6,0,6,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,6,1,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,4,0,4,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,6,2,BB McCullum,DR Smith,KV Sharma,0,0,0,1,0,0,0,1,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,6,3,DR Smith,BB McCullum,KV Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,6,4,DR Smith,BB McCullum,KV Sharma,0,0,0,0,0,0,4,0,4,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,6,5,DR Smith,BB McCullum,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,6,6,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,7,1,BB McCullum,DR Smith,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,7,2,DR Smith,BB McCullum,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,7,3,BB McCullum,DR Smith,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,7,4,DR Smith,BB McCullum,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,7,5,BB McCullum,DR Smith,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,7,6,DR Smith,BB McCullum,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,8,1,DR Smith,BB McCullum,I Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,8,2,DR Smith,BB McCullum,I Sharma,0,0,0,0,0,0,6,0,6,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,8,3,DR Smith,BB McCullum,I Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,8,4,DR Smith,BB McCullum,I Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,8,5,DR Smith,BB McCullum,I Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,8,6,DR Smith,BB McCullum,I Sharma,0,0,0,0,0,0,6,0,6,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,9,1,BB McCullum,DR Smith,A Mishra,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,9,2,BB McCullum,DR Smith,A Mishra,0,0,0,0,0,0,4,0,4,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,9,3,BB McCullum,DR Smith,A Mishra,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,9,4,BB McCullum,DR Smith,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,9,5,DR Smith,BB McCullum,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,9,6,BB McCullum,DR Smith,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,10,1,BB McCullum,DR Smith,DW Steyn,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,10,2,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,10,3,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,10,4,DR Smith,BB McCullum,DW Steyn,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,10,5,BB McCullum,DR Smith,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,10,6,BB McCullum,DR Smith,DW Steyn,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,11,1,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,11,2,DR Smith,BB McCullum,KV Sharma,0,0,0,0,0,0,2,0,2,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,11,3,DR Smith,BB McCullum,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,11,4,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,6,0,6,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,11,5,BB McCullum,DR Smith,KV Sharma,0,0,0,0,0,0,0,0,0,BB McCullum,bowled,
474,2,Chennai Super Kings,Sunrisers Hyderabad,11,6,SK Raina,DR Smith,KV Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,12,1,DR Smith,SK Raina,I Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,12,2,DR Smith,SK Raina,I Sharma,0,0,0,0,0,0,4,0,4,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,12,3,DR Smith,SK Raina,I Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,12,4,SK Raina,DR Smith,I Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,12,5,DR Smith,SK Raina,I Sharma,0,0,0,0,0,0,2,0,2,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,12,6,DR Smith,SK Raina,I Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,13,1,DR Smith,SK Raina,A Mishra,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,13,2,DR Smith,SK Raina,A Mishra,0,0,0,0,0,0,6,0,6,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,13,3,DR Smith,SK Raina,A Mishra,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,13,4,DR Smith,SK Raina,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,13,5,SK Raina,DR Smith,A Mishra,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,13,6,SK Raina,DR Smith,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,14,1,SK Raina,DR Smith,I Sharma,0,0,0,0,0,0,6,0,6,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,14,2,SK Raina,DR Smith,I Sharma,0,0,0,0,0,0,2,0,2,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,14,3,SK Raina,DR Smith,I Sharma,0,0,0,0,0,0,4,0,4,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,14,4,SK Raina,DR Smith,I Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,14,5,SK Raina,DR Smith,I Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,14,6,SK Raina,DR Smith,I Sharma,0,0,0,0,0,0,0,0,0,SK Raina,caught,Y Venugopal Rao
474,2,Chennai Super Kings,Sunrisers Hyderabad,15,1,MS Dhoni,DR Smith,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,15,2,DR Smith,MS Dhoni,KV Sharma,0,0,0,0,0,0,6,0,6,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,15,3,DR Smith,MS Dhoni,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,15,4,MS Dhoni,DR Smith,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,15,5,DR Smith,MS Dhoni,KV Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,15,6,MS Dhoni,DR Smith,KV Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,16,1,DR Smith,MS Dhoni,B Kumar,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,16,2,MS Dhoni,DR Smith,B Kumar,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,16,3,DR Smith,MS Dhoni,B Kumar,0,0,0,0,0,0,0,0,0,DR Smith,caught,DA Warner
474,2,Chennai Super Kings,Sunrisers Hyderabad,16,4,MS Dhoni,F du Plessis,B Kumar,0,0,0,1,0,0,0,1,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,16,5,F du Plessis,MS Dhoni,B Kumar,0,0,0,0,0,0,0,0,0,F du Plessis,caught,KL Rahul
474,2,Chennai Super Kings,Sunrisers Hyderabad,16,6,RA Jadeja,MS Dhoni,B Kumar,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,17,1,MS Dhoni,RA Jadeja,DW Steyn,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,17,2,RA Jadeja,MS Dhoni,DW Steyn,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,17,3,MS Dhoni,RA Jadeja,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,17,4,MS Dhoni,RA Jadeja,DW Steyn,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,17,5,RA Jadeja,MS Dhoni,DW Steyn,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,17,6,RA Jadeja,MS Dhoni,DW Steyn,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,18,1,RA Jadeja,MS Dhoni,B Kumar,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,18,2,MS Dhoni,RA Jadeja,B Kumar,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,18,3,MS Dhoni,RA Jadeja,B Kumar,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,18,4,RA Jadeja,MS Dhoni,B Kumar,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,18,5,MS Dhoni,RA Jadeja,B Kumar,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,18,6,RA Jadeja,MS Dhoni,B Kumar,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,19,1,RA Jadeja,MS Dhoni,I Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,19,2,MS Dhoni,RA Jadeja,I Sharma,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,19,3,RA Jadeja,MS Dhoni,I Sharma,0,0,0,0,0,0,0,0,0,RA Jadeja,bowled,
474,2,Chennai Super Kings,Sunrisers Hyderabad,19,4,M Manhas,MS Dhoni,I Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,19,5,M Manhas,MS Dhoni,I Sharma,0,0,0,0,0,0,0,0,0,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,19,6,M Manhas,MS Dhoni,I Sharma,0,0,0,0,0,0,2,0,2,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,20,1,MS Dhoni,M Manhas,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,20,2,M Manhas,MS Dhoni,A Mishra,0,0,0,0,0,0,1,0,1,,,
474,2,Chennai Super Kings,Sunrisers Hyderabad,20,3,MS Dhoni,M Manhas,A Mishra,0,0,0,0,0,0,4,0,4,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,1,1,CH Gayle,PA Patel,GJ Maxwell,0,0,0,0,0,0,4,0,4,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,1,2,CH Gayle,PA Patel,GJ Maxwell,0,0,0,0,0,0,0,0,0,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,1,3,CH Gayle,PA Patel,GJ Maxwell,0,0,0,0,0,0,4,0,4,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,1,4,CH Gayle,PA Patel,GJ Maxwell,0,0,0,0,0,0,0,0,0,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,1,5,CH Gayle,PA Patel,GJ Maxwell,0,0,0,0,0,0,6,0,6,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,1,6,CH Gayle,PA Patel,GJ Maxwell,0,0,0,0,0,0,6,0,6,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,2,1,PA Patel,CH Gayle,Sandeep Sharma,0,0,0,0,0,0,1,0,1,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,2,2,CH Gayle,PA Patel,Sandeep Sharma,0,0,0,0,0,0,0,0,0,CH Gayle,bowled,
475,1,Royal Challengers Bangalore,Kings XI Punjab,2,3,V Kohli,PA Patel,Sandeep Sharma,0,0,0,0,0,0,4,0,4,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,2,4,V Kohli,PA Patel,Sandeep Sharma,0,0,0,0,0,0,0,0,0,V Kohli,lbw,
475,1,Royal Challengers Bangalore,Kings XI Punjab,2,5,YV Takawale,PA Patel,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,2,6,YV Takawale,PA Patel,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,3,1,PA Patel,YV Takawale,MG Johnson,0,0,0,0,0,0,1,0,1,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,3,2,YV Takawale,PA Patel,MG Johnson,0,0,0,0,0,0,0,0,0,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,3,3,YV Takawale,PA Patel,MG Johnson,0,0,0,0,0,0,0,0,0,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,3,4,YV Takawale,PA Patel,MG Johnson,0,0,0,0,0,0,0,0,0,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,3,5,YV Takawale,PA Patel,MG Johnson,0,0,0,0,0,0,0,0,0,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,3,6,YV Takawale,PA Patel,MG Johnson,0,0,0,0,0,0,0,0,0,YV Takawale,caught,WP Saha
475,1,Royal Challengers Bangalore,Kings XI Punjab,4,1,PA Patel,AB de Villiers,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
475,1,Royal Challengers Bangalore,Kings XI Punjab,4,2,PA Patel,AB de Villiers,Sandeep Sharma,0,0,0,0,0,0,0,0,0,,,
